order_id,receita_bruta,receita_liquida,custo_frete
ORD-007907,1307.1,1307.1,15.17
ORD-067973,539.97,539.97,55.38
ORD-010387,1557.9,1557.9,57.03
ORD-058048,627.84,424.43,59.1
ORD-057357,490.98,330.77,59.97
ORD-039408,1636.2,1296.29,25.98
ORD-041300,1719.0,1719.0,50.18
ORD-055204,284.22,284.22,35.12
ORD-067093,1363.02,1363.02,22.57
ORD-040493,699.03,699.03,17.62
ORD-055903,278.52,278.52,8.49
ORD-060082,355.05,260.67,28.83
ORD-077734,483.52,453.03,54.15
ORD-046072,139.79,139.79,51.86
ORD-007223,271.4,271.4,39.76
ORD-001366,763.11,763.11,50.56
ORD-004087,255.81,222.94,25.58
ORD-052710,473.48,473.48,14.85
ORD-033078,1582.44,1582.44,37.54
ORD-079608,73.01,73.01,33.45
ORD-032071,2534.76,2534.76,6.28
ORD-002316,626.73,626.73,45.36
ORD-054828,613.0,613.0,55.8
ORD-025906,296.82,296.82,57.69
ORD-031524,600.0,600.0,18.38
ORD-045536,238.53,238.53,35.56
ORD-073515,811.05,707.81,22.4
ORD-067411,533.31,533.31,51.51
ORD-049931,281.83,281.83,27.94
ORD-011701,790.8,790.8,46.01
ORD-025933,204.5,204.5,33.47
ORD-037318,448.98,448.98,53.99
ORD-070024,834.36,722.64,16.98
ORD-011298,459.15,459.15,15.97
ORD-045274,768.64,595.8,52.24
ORD-006675,195.38,195.38,10.07
ORD-031017,164.13,164.13,41.2
ORD-015799,373.92,280.14,47.12
ORD-004332,104.97,104.97,41.07
ORD-024082,217.16,217.16,56.14
ORD-079369,50.39,37.52,54.82
ORD-037801,1665.24,1665.24,9.85
ORD-077263,940.48,940.48,32.97
ORD-029872,225.44,225.44,11.6
ORD-076436,121.48,77.89,7.29
ORD-027313,433.98,433.98,31.97
ORD-073090,1012.04,1012.04,5.55
ORD-052854,1111.48,1111.48,29.32
ORD-078817,905.56,905.56,9.7
ORD-001292,329.16,329.16,53.2
ORD-004185,703.59,630.29,25.83
ORD-011467,181.9,181.9,48.73
ORD-071748,946.44,615.16,33.26
ORD-004498,712.96,712.96,59.18
ORD-056277,230.08,213.81,15.35
ORD-030416,908.58,908.58,59.74
ORD-021071,679.02,507.8,52.53
ORD-027920,1346.58,1346.58,11.77
ORD-026106,148.38,132.45,7.57
ORD-064127,334.26,218.29,59.97
ORD-045956,1662.24,1662.24,33.33
ORD-020786,763.89,585.92,17.2
ORD-051494,1193.4,1193.4,42.94
ORD-066254,562.92,454.75,50.86
ORD-023437,466.44,466.44,36.04
ORD-043312,343.68,343.68,5.73
ORD-036764,1452.35,1452.35,8.02
ORD-055808,268.18,268.18,25.88
ORD-002522,752.72,573.36,53.76
ORD-051847,512.58,410.66,25.92
ORD-009153,261.42,261.42,38.46
ORD-035356,749.4,698.99,30.39
ORD-061837,417.18,417.18,11.32
ORD-004142,432.28,365.35,11.44
ORD-032895,476.28,476.28,13.81
ORD-037784,115.43,115.43,44.99
ORD-010619,341.6,341.6,12.95
ORD-053203,227.34,227.34,19.79
ORD-015209,344.1,344.1,35.42
ORD-034266,844.6,844.6,39.74
ORD-000557,527.8,527.8,22.54
ORD-039604,109.51,95.35,54.12
ORD-072455,174.83,174.83,13.51
ORD-027314,83.61,83.61,57.42
ORD-056301,1034.22,710.23,28.22
ORD-028330,247.76,197.97,58.62
ORD-053568,1373.88,1373.88,22.32
ORD-049512,137.77,118.42,10.03
ORD-023133,542.64,542.64,33.87
ORD-048889,1113.4,1113.4,32.76
ORD-042653,359.73,359.73,38.88
ORD-019009,1031.16,859.8,36.31
ORD-071674,1161.5,1161.5,33.55
ORD-058145,2334.08,2334.08,20.37
ORD-078054,234.54,234.54,8.24
ORD-037487,1634.88,1634.88,46.14
ORD-056423,1514.85,1514.85,39.75
ORD-021106,163.92,110.6,8.51
ORD-023259,548.5,484.01,9.98
ORD-072422,1711.44,1711.44,53.43
ORD-071362,1693.8,1343.84,55.92
ORD-053588,932.34,932.34,5.74
ORD-076178,1516.08,1516.08,49.01
ORD-008492,1032.05,621.96,36.77
ORD-027752,1378.0,1378.0,53.02
ORD-001698,950.82,950.82,31.17
ORD-076276,923.4,783.67,35.84
ORD-023867,451.53,335.28,49.25
ORD-042689,290.08,290.08,52.52
ORD-035112,587.48,372.25,11.66
ORD-031347,970.08,970.08,21.74
ORD-020770,593.22,593.22,53.35
ORD-032817,1277.15,1277.15,16.55
ORD-049298,1313.94,1313.94,34.42
ORD-068623,993.3,993.3,57.59
ORD-018573,204.41,204.41,47.33
ORD-008797,1283.0,794.3,59.9
ORD-006159,227.8,181.24,12.71
ORD-054303,990.12,651.17,20.71
ORD-051310,999.0,999.0,47.39
ORD-070582,1122.68,1122.68,18.84
ORD-010190,1063.05,702.57,44.65
ORD-008537,1206.52,1206.52,54.77
ORD-023906,429.68,429.68,41.75
ORD-060719,88.6,88.6,38.74
ORD-037050,643.36,643.36,32.73
ORD-021164,2019.78,2019.78,26.66
ORD-045698,618.66,618.66,26.76
ORD-017000,1205.58,1205.58,30.07
ORD-078822,226.58,226.58,39.31
ORD-034605,525.8,388.65,10.56
ORD-056673,712.85,594.76,29.21
ORD-015765,1727.95,1546.89,19.42
ORD-058828,151.63,151.63,13.07
ORD-068076,1022.35,1022.35,47.74
ORD-057856,466.35,295.5,49.78
ORD-036598,1493.28,1493.28,22.69
ORD-053929,456.88,456.88,42.92
ORD-037699,1481.2,1481.2,11.17
ORD-012752,1085.34,659.87,42.1
ORD-035045,1054.64,1054.64,38.71
ORD-019046,202.36,183.07,45.61
ORD-011002,1251.18,1251.18,50.77
ORD-070687,2561.34,2561.34,10.81
ORD-044179,312.69,312.69,13.94
ORD-043562,2009.7,1340.08,32.1
ORD-063996,333.84,333.84,44.64
ORD-014331,273.24,273.24,6.04
ORD-074850,106.38,106.38,25.53
ORD-051115,977.76,977.76,41.0
ORD-078086,493.2,493.2,55.51
ORD-020657,304.4,304.4,11.73
ORD-004569,862.83,862.83,9.47
ORD-030261,647.97,647.97,5.0
ORD-021565,649.45,553.52,57.26
ORD-009731,1248.56,1248.56,20.63
ORD-079719,1343.64,1343.64,37.17
ORD-033152,825.72,825.72,12.66
ORD-053882,759.54,613.83,14.22
ORD-070034,98.71,98.71,14.15
ORD-077357,1103.4,1103.4,39.87
ORD-029712,244.48,244.48,19.64
ORD-024444,1121.6,1121.6,40.29
ORD-075838,187.03,122.45,39.43
ORD-034031,635.04,635.04,44.51
ORD-039117,901.68,901.68,45.0
ORD-056578,329.4,329.4,9.65
ORD-067049,471.25,363.84,35.38
ORD-019877,1607.9,1607.9,59.49
ORD-068157,1009.25,1009.25,12.62
ORD-075360,1487.88,1487.88,45.96
ORD-058431,1233.55,902.87,5.67
ORD-032878,670.6,670.6,48.68
ORD-060520,104.58,83.96,46.42
ORD-045381,159.39,97.68,37.98
ORD-001435,860.1,860.1,52.22
ORD-024836,155.3,93.58,28.28
ORD-024700,1066.25,1066.25,5.72
ORD-055665,325.26,287.4,51.95
ORD-011332,1586.16,1586.16,35.69
ORD-079029,527.18,355.01,42.31
ORD-028101,218.0,158.43,10.77
ORD-044253,2042.46,2042.46,46.56
ORD-025269,778.83,778.83,33.64
ORD-050458,565.65,565.65,45.63
ORD-059413,169.47,169.47,35.3
ORD-047872,1327.25,1327.25,33.01
ORD-060012,227.17,227.17,38.73
ORD-038946,339.21,339.21,11.72
ORD-042855,317.85,199.4,58.88
ORD-073937,193.03,134.9,12.4
ORD-073806,232.72,232.72,19.68
ORD-002412,147.08,147.08,31.31
ORD-038846,998.34,998.34,28.6
ORD-075707,1395.55,1260.66,21.9
ORD-048042,885.3,885.3,30.56
ORD-073403,382.8,382.8,28.16
ORD-020983,170.66,136.18,13.47
ORD-010042,457.18,314.18,40.15
ORD-067774,151.3,151.3,55.68
ORD-015807,753.84,753.84,46.62
ORD-004848,513.03,513.03,32.58
ORD-018962,888.15,888.15,59.55
ORD-003601,902.92,772.46,50.49
ORD-002111,192.14,168.85,22.29
ORD-053598,550.8,435.76,40.65
ORD-069993,766.24,766.24,10.67
ORD-007732,1421.88,1421.88,45.19
ORD-007946,441.4,397.74,46.01
ORD-012705,128.7,121.37,8.75
ORD-079217,563.31,359.46,50.47
ORD-015069,1550.46,1550.46,32.63
ORD-017038,2865.6,2865.6,28.4
ORD-053872,732.66,732.66,35.83
ORD-079971,2678.82,2678.82,58.03
ORD-031679,1377.6,1377.6,24.2
ORD-061605,227.16,227.16,55.57
ORD-068452,146.28,127.05,44.82
ORD-034409,299.73,299.73,53.83
ORD-011211,152.91,118.07,59.74
ORD-054444,265.41,265.41,55.74
ORD-018688,263.9,263.9,58.83
ORD-039347,270.22,270.22,25.79
ORD-031226,282.32,282.32,42.39
ORD-077672,807.4,807.4,47.75
ORD-066028,655.2,655.2,24.31
ORD-067933,1217.88,1085.39,31.46
ORD-067883,638.38,638.38,46.94
ORD-028172,2776.9,2776.9,40.1
ORD-049126,360.08,248.67,37.3
ORD-037924,899.9,641.73,37.82
ORD-069453,946.4,946.4,23.26
ORD-071007,270.24,270.24,39.06
ORD-053284,617.37,617.37,50.34
ORD-073475,572.55,534.48,16.27
ORD-006170,706.05,706.05,6.41
ORD-064104,625.92,543.01,9.57
ORD-048541,1187.22,1187.22,19.33
ORD-000431,75.76,75.76,19.75
ORD-014343,569.24,569.24,44.66
ORD-041555,283.66,283.66,7.91
ORD-008781,965.68,965.68,35.23
ORD-005319,508.41,508.41,39.45
ORD-005720,428.25,428.25,24.56
ORD-045869,559.38,468.09,47.59
ORD-074864,1055.22,1055.22,40.77
ORD-020058,1451.84,1451.84,44.47
ORD-008677,481.17,316.95,19.91
ORD-005857,1025.84,1025.84,19.39
ORD-028733,367.44,339.01,13.66
ORD-016797,586.38,414.51,42.31
ORD-027373,117.7,117.7,13.75
ORD-076340,940.71,777.94,39.52
ORD-065529,871.62,871.62,49.64
ORD-017728,109.56,109.56,27.44
ORD-068877,998.65,998.65,58.42
ORD-041423,114.62,101.82,42.97
ORD-066509,507.56,507.56,58.07
ORD-071583,137.76,137.76,57.21
ORD-047809,400.94,400.94,34.4
ORD-069855,111.62,111.62,52.73
ORD-070145,268.18,268.18,15.58
ORD-018787,1488.6,1488.6,8.67
ORD-005842,1324.48,1324.48,18.75
ORD-029598,937.0,760.96,15.79
ORD-034224,1260.24,877.52,52.05
ORD-067496,1161.5,1161.5,54.84
ORD-055590,2091.48,2091.48,9.29
ORD-074054,1018.68,1018.68,55.25
ORD-023066,791.5,522.39,22.31
ORD-047386,246.12,246.12,59.72
ORD-072347,140.83,86.95,55.43
ORD-023745,1161.54,1161.54,16.04
ORD-044616,756.72,756.72,38.87
ORD-074613,153.73,153.73,36.87
ORD-072105,573.1,573.1,25.37
ORD-062467,675.95,675.95,18.02
ORD-020771,187.61,187.61,41.84
ORD-074624,461.19,461.19,25.32
ORD-023605,757.8,757.8,38.63
ORD-012823,1191.15,834.83,23.3
ORD-058168,2086.62,2086.62,41.82
ORD-078885,1197.6,1197.6,54.02
ORD-016631,245.24,212.67,49.83
ORD-057000,880.8,880.8,35.5
ORD-064708,699.25,699.25,21.64
ORD-057262,377.13,377.13,11.24
ORD-021885,55.22,36.04,33.45
ORD-075154,291.66,291.66,34.43
ORD-009547,625.8,625.8,19.62
ORD-044386,836.3,836.3,28.5
ORD-041338,1943.1,1943.1,30.36
ORD-005778,257.24,257.24,43.99
ORD-052944,453.68,453.68,55.28
ORD-042266,544.17,544.17,35.02
ORD-001694,540.48,439.24,30.61
ORD-030813,548.84,418.65,16.14
ORD-068943,288.39,182.02,8.08
ORD-062936,173.27,122.66,35.15
ORD-054833,985.2,985.2,45.26
ORD-031498,354.68,354.68,10.66
ORD-060818,410.45,410.45,5.28
ORD-037544,237.6,237.6,43.44
ORD-019563,631.88,631.88,17.55
ORD-009762,939.72,939.72,17.16
ORD-019255,847.64,540.8,9.94
ORD-053686,338.32,338.32,53.15
ORD-040391,330.85,330.85,59.53
ORD-029196,331.95,331.95,45.13
ORD-034825,276.42,251.04,33.11
ORD-073216,207.54,207.54,24.63
ORD-068229,523.47,523.47,30.47
ORD-059323,404.9,274.09,42.98
ORD-016796,278.67,278.67,56.38
ORD-037306,201.94,177.59,27.75
ORD-067706,285.42,215.71,41.48
ORD-005689,970.25,970.25,9.41
ORD-004623,299.19,299.19,40.43
ORD-000577,223.64,223.64,41.81
ORD-025626,623.4,623.4,10.62
ORD-024448,294.69,238.61,10.94
ORD-073984,1191.36,1076.99,55.16
ORD-063707,1104.45,965.83,10.25
ORD-073777,773.04,773.04,25.56
ORD-068926,707.34,707.34,54.99
ORD-054503,1526.46,1526.46,49.49
ORD-017127,394.98,394.98,7.29
ORD-058679,563.58,563.58,39.06
ORD-038968,400.17,400.17,30.04
ORD-039512,319.35,319.35,48.66
ORD-041573,232.32,232.32,50.63
ORD-037984,1415.95,1415.95,26.9
ORD-061342,1402.62,1402.62,10.15
ORD-024274,167.93,167.93,34.68
ORD-014321,184.01,184.01,18.51
ORD-005165,203.42,203.42,38.76
ORD-073843,424.05,424.05,8.45
ORD-061937,259.1,215.33,19.83
ORD-007573,896.4,896.4,28.48
ORD-062702,402.3,402.3,17.82
ORD-022416,175.34,163.39,7.69
ORD-027845,453.0,453.0,40.42
ORD-032358,712.29,456.12,50.45
ORD-016703,422.2,422.2,47.0
ORD-038785,194.94,132.85,32.17
ORD-060460,351.84,351.84,18.47
ORD-045410,391.68,391.68,27.3
ORD-040585,438.06,438.06,55.78
ORD-040751,966.76,966.76,31.24
ORD-018277,889.25,889.25,34.49
ORD-026195,178.14,112.84,29.94
ORD-029470,642.48,579.15,50.43
ORD-011027,985.35,985.35,57.16
ORD-006889,594.4,594.4,20.34
ORD-008747,889.41,889.41,48.13
ORD-049537,208.74,208.74,31.44
ORD-012535,890.04,890.04,46.42
ORD-060584,1145.64,707.23,5.8
ORD-054441,177.77,148.7,12.52
ORD-027682,1130.5,849.86,34.33
ORD-012844,740.58,740.58,33.64
ORD-047592,1079.46,817.33,6.07
ORD-025708,324.06,233.78,29.9
ORD-025597,711.0,711.0,9.81
ORD-043384,940.5,940.5,40.57
ORD-061455,1644.05,1214.1,13.38
ORD-018864,1100.1,1100.1,57.53
ORD-044337,296.37,205.57,43.18
ORD-035259,2530.74,2530.74,40.62
ORD-029062,1188.04,1188.04,39.81
ORD-012340,1057.76,930.75,27.52
ORD-049351,869.46,584.3,8.35
ORD-015849,766.8,638.58,52.03
ORD-011271,244.3,154.46,5.95
ORD-034665,1789.44,1789.44,56.35
ORD-077088,235.51,235.51,7.43
ORD-063258,270.96,270.96,18.51
ORD-078530,470.68,470.68,15.88
ORD-029242,1931.1,1931.1,13.92
ORD-078753,848.25,848.25,5.97
ORD-026459,320.55,320.55,54.17
ORD-051880,1706.36,1706.36,58.54
ORD-079549,1108.32,1108.32,44.87
ORD-030638,215.15,181.95,13.48
ORD-046040,95.47,95.47,42.03
ORD-032705,388.16,355.66,28.5
ORD-047354,1244.5,1244.5,11.7
ORD-065673,263.61,160.42,40.74
ORD-072862,730.98,730.98,59.06
ORD-040662,575.95,575.95,6.99
ORD-007891,593.14,593.14,44.8
ORD-069379,1139.3,1139.3,51.4
ORD-079772,738.5,492.23,17.46
ORD-078803,638.8,638.8,47.17
ORD-068660,438.78,438.78,29.79
ORD-030974,352.2,327.98,58.76
ORD-006129,301.92,301.92,39.41
ORD-002895,1424.35,1424.35,31.24
ORD-033652,1281.48,1197.46,31.32
ORD-072036,175.96,175.96,5.91
ORD-073324,741.33,575.06,44.9
ORD-067281,436.89,409.9,26.22
ORD-045443,889.55,889.55,49.31
ORD-006220,91.39,91.39,7.09
ORD-069667,187.36,187.36,53.42
ORD-031552,252.57,252.57,31.14
ORD-030622,822.75,822.75,50.89
ORD-040884,1127.45,1127.45,10.67
ORD-078121,228.51,228.51,19.5
ORD-074077,724.89,724.89,16.94
ORD-066092,1007.64,1007.64,32.04
ORD-036122,745.16,745.16,29.25
ORD-055061,454.45,301.62,54.47
ORD-062214,1031.82,1031.82,9.95
ORD-073159,647.8,647.8,59.12
ORD-078597,473.07,425.27,25.34
ORD-006669,1264.12,1030.46,51.9
ORD-047345,260.99,178.31,34.42
ORD-028483,510.04,510.04,51.88
ORD-063706,239.8,160.51,49.57
ORD-000666,894.69,894.69,15.48
ORD-062364,2444.88,1563.92,21.74
ORD-014330,553.14,553.14,8.74
ORD-053511,888.2,888.2,40.7
ORD-062838,690.33,690.33,34.72
ORD-015402,916.65,916.65,25.94
ORD-010896,365.95,365.95,17.96
ORD-024323,403.85,403.85,54.44
ORD-014042,1192.2,1192.2,16.08
ORD-075958,690.69,600.92,38.5
ORD-078812,133.68,104.59,52.49
ORD-039777,185.91,185.91,14.62
ORD-010406,1705.56,1136.2,11.3
ORD-073244,185.01,185.01,11.94
ORD-032107,1022.45,849.68,24.86
ORD-039253,483.96,390.64,26.97
ORD-052898,1231.5,1231.5,24.18
ORD-008505,732.44,732.44,15.61
ORD-064943,2168.6,1367.02,46.63
ORD-006217,586.62,586.62,58.84
ORD-074279,353.44,327.91,14.07
ORD-060031,488.52,411.6,36.02
ORD-028686,149.6,149.6,14.15
ORD-072540,577.65,577.65,30.78
ORD-002440,627.66,627.66,26.59
ORD-056098,296.34,268.18,41.8
ORD-067319,704.61,704.61,58.86
ORD-038790,949.15,949.15,41.91
ORD-035637,117.74,117.74,48.86
ORD-001110,1741.12,1592.93,27.57
ORD-026269,304.82,304.82,32.01
ORD-051544,498.2,498.2,23.87
ORD-071577,880.44,717.49,37.75
ORD-023995,1177.26,1177.26,16.82
ORD-060084,252.04,252.04,43.35
ORD-005328,657.63,430.28,35.84
ORD-033447,554.88,363.14,38.87
ORD-055297,514.98,410.94,51.36
ORD-016377,397.85,397.85,34.3
ORD-040025,70.5,70.5,43.22
ORD-045023,863.4,863.4,44.83
ORD-055605,186.73,186.73,20.81
ORD-075694,304.8,195.95,32.9
ORD-058915,537.0,537.0,28.33
ORD-008604,254.41,254.41,29.75
ORD-061639,664.16,615.96,50.68
ORD-047983,1142.76,1142.76,30.89
ORD-049539,228.21,167.26,39.36
ORD-034489,148.98,148.98,45.36
ORD-060706,633.36,540.1,58.59
ORD-079842,298.29,298.29,37.16
ORD-073414,876.2,604.24,41.62
ORD-013471,58.01,58.01,24.55
ORD-022682,283.9,249.34,21.91
ORD-031055,136.54,104.52,34.07
ORD-000867,793.08,532.07,24.01
ORD-068719,751.89,685.92,27.26
ORD-022732,1004.2,824.92,39.32
ORD-064544,212.04,212.04,40.36
ORD-000876,1109.22,1109.22,29.69
ORD-043181,393.2,393.2,26.84
ORD-043768,1486.1,1486.1,15.41
ORD-004035,416.87,416.87,50.28
ORD-034078,166.7,166.7,30.36
ORD-006520,303.6,251.79,59.59
ORD-060287,544.26,544.26,48.27
ORD-064064,506.32,506.32,48.72
ORD-067406,238.72,157.61,17.19
ORD-041214,1146.4,852.26,16.53
ORD-055339,1673.04,1065.24,26.05
ORD-049482,112.91,112.91,9.44
ORD-028095,1640.64,1640.64,16.38
ORD-055273,212.43,162.7,6.12
ORD-029096,1693.38,1693.38,58.15
ORD-048680,713.1,713.1,33.37
ORD-008371,679.35,679.35,49.24
ORD-064724,415.94,415.94,33.7
ORD-041181,332.94,332.94,14.39
ORD-017687,778.92,778.92,33.16
ORD-014150,1096.2,701.72,26.75
ORD-026025,1017.84,642.99,43.66
ORD-054589,220.14,220.14,30.53
ORD-039675,172.49,172.49,44.25
ORD-052012,974.28,693.24,45.3
ORD-042983,523.5,471.41,45.45
ORD-060442,209.76,209.76,28.68
ORD-050112,206.16,206.16,38.18
ORD-026020,944.94,944.94,45.82
ORD-015795,665.91,665.91,28.29
ORD-023789,134.19,86.13,37.56
ORD-066124,252.42,252.42,36.39
ORD-018591,585.72,585.72,55.27
ORD-016902,1732.44,1732.44,21.21
ORD-068298,702.63,702.63,16.66
ORD-079110,950.25,950.25,13.86
ORD-019847,431.56,383.83,52.11
ORD-064428,404.26,404.26,32.53
ORD-011975,1036.05,870.74,31.21
ORD-076273,787.05,695.78,11.2
ORD-074846,653.64,653.64,38.79
ORD-038418,198.8,198.8,11.01
ORD-058570,80.76,58.49,53.0
ORD-064169,912.2,912.2,7.1
ORD-030693,464.8,464.8,22.17
ORD-029236,140.23,140.23,28.97
ORD-052383,452.6,452.6,28.76
ORD-009631,332.92,244.74,29.25
ORD-007297,764.75,554.45,11.5
ORD-036575,1148.2,1148.2,29.91
ORD-047355,1037.36,843.11,11.73
ORD-047570,140.46,140.46,51.25
ORD-004468,1113.42,1113.42,46.84
ORD-048083,1441.48,1441.48,49.97
ORD-056983,249.6,249.6,6.39
ORD-059292,586.2,383.25,59.03
ORD-054168,329.95,329.95,45.07
ORD-070507,164.8,164.8,15.2
ORD-054603,651.4,651.4,43.8
ORD-029088,120.0,120.0,11.71
ORD-060203,968.45,588.89,37.49
ORD-032100,568.14,568.14,43.92
ORD-073049,460.35,284.99,42.1
ORD-015166,833.64,833.64,48.04
ORD-023855,990.48,990.48,21.88
ORD-075343,265.66,186.2,24.66
ORD-046764,344.4,344.4,20.42
ORD-031073,656.64,470.77,46.38
ORD-024125,437.1,347.02,8.41
ORD-078144,1149.6,1014.07,6.82
ORD-036541,500.16,500.16,11.76
ORD-049664,250.38,250.38,49.11
ORD-047544,895.65,568.04,55.05
ORD-009674,1320.64,879.24,59.59
ORD-045051,613.46,552.48,22.04
ORD-019839,60.31,60.31,39.29
ORD-005952,1379.34,1379.34,25.05
ORD-022689,209.2,209.2,56.76
ORD-075831,1104.3,1104.3,36.77
ORD-073442,569.04,569.04,43.53
ORD-002421,472.68,418.95,26.98
ORD-004826,388.1,237.84,12.89
ORD-063799,235.5,206.1,57.37
ORD-079750,1185.3,1185.3,37.73
ORD-063668,125.44,125.44,33.58
ORD-019308,516.25,385.76,40.28
ORD-069803,962.96,962.96,18.63
ORD-056741,1017.95,762.46,55.01
ORD-064729,795.76,795.76,25.18
ORD-048594,71.04,71.04,28.77
ORD-018320,922.53,922.53,56.48
ORD-073598,979.14,795.38,57.41
ORD-041650,358.24,358.24,5.46
ORD-000668,264.81,264.81,40.08
ORD-073883,343.54,252.33,39.56
ORD-076601,2032.68,2032.68,29.33
ORD-003845,429.94,429.94,52.53
ORD-067304,512.52,420.16,11.2
ORD-071874,462.58,462.58,57.16
ORD-003668,590.49,385.92,14.5
ORD-044708,1190.65,953.59,8.71
ORD-067263,2331.78,2331.78,31.83
ORD-017399,420.03,255.14,37.75
ORD-024942,510.08,406.16,30.64
ORD-059220,404.52,404.52,35.45
ORD-012198,258.46,178.37,35.43
ORD-032881,1621.85,1621.85,42.54
ORD-049371,926.43,557.98,48.29
ORD-004481,566.92,566.92,44.21
ORD-056078,132.34,132.34,5.71
ORD-060452,1063.95,923.34,17.85
ORD-047572,929.36,929.36,59.07
ORD-050919,367.08,240.44,5.2
ORD-050078,890.88,890.88,36.95
ORD-034154,502.56,502.56,5.33
ORD-035254,132.55,92.88,11.03
ORD-039120,816.36,515.07,34.14
ORD-002808,2890.0,2163.31,53.07
ORD-024145,516.48,417.22,57.52
ORD-039275,238.1,238.1,50.09
ORD-048095,172.64,172.64,26.98
ORD-043300,1561.85,1561.85,44.36
ORD-056421,342.0,271.08,41.36
ORD-025459,453.48,343.67,57.56
ORD-054682,828.45,674.24,8.86
ORD-061485,561.08,561.08,43.17
ORD-023885,1156.72,1156.72,8.91
ORD-020756,255.03,255.03,18.89
ORD-005851,245.36,245.36,8.6
ORD-075257,452.46,354.8,36.52
ORD-078310,1624.2,1624.2,38.78
ORD-000354,720.28,720.28,44.58
ORD-034173,83.97,83.97,30.17
ORD-058429,1088.04,1088.04,32.32
ORD-048566,720.81,720.81,50.46
ORD-027734,505.98,505.98,31.52
ORD-071565,744.0,744.0,10.49
ORD-040684,798.51,703.61,5.41
ORD-038449,997.08,997.08,34.52
ORD-014974,1018.05,1018.05,23.15
ORD-009833,831.75,713.86,8.44
ORD-046763,737.82,737.82,28.74
ORD-022047,1801.08,1234.76,41.72
ORD-003949,1244.4,1244.4,32.04
ORD-000506,289.92,289.92,33.61
ORD-037201,1032.35,763.25,29.77
ORD-005800,808.6,649.44,5.02
ORD-024278,1155.88,1155.88,47.5
ORD-041761,298.96,298.96,14.42
ORD-050947,581.82,581.82,44.8
ORD-022394,525.78,525.78,5.92
ORD-072578,2025.78,2025.78,34.99
ORD-037134,1139.16,796.64,41.02
ORD-021139,204.2,204.2,32.18
ORD-059678,936.64,780.01,20.86
ORD-008928,1331.9,1331.9,53.78
ORD-061807,749.64,749.64,42.43
ORD-033743,860.4,860.4,23.69
ORD-065394,519.08,407.0,43.21
ORD-007798,501.0,344.15,15.46
ORD-064990,739.04,739.04,42.7
ORD-003769,383.94,383.94,38.53
ORD-027355,1540.05,1540.05,31.1
ORD-072761,804.88,720.3,5.6
ORD-011746,365.2,365.2,14.83
ORD-074040,1568.7,1568.7,50.78
ORD-039309,103.37,103.37,11.81
ORD-052169,1814.82,1555.61,23.38
ORD-044739,248.04,215.97,48.66
ORD-010741,545.4,545.4,26.6
ORD-072731,1062.66,727.47,34.57
ORD-045228,3506.64,2544.91,57.83
ORD-065240,1444.3,1444.3,21.56
ORD-034722,568.47,568.47,15.69
ORD-037225,673.53,601.42,48.08
ORD-076829,1049.65,1049.65,28.2
ORD-027861,478.08,478.08,31.32
ORD-048462,286.55,286.55,18.23
ORD-053083,850.8,850.8,39.0
ORD-043693,636.54,582.31,49.32
ORD-010966,631.52,631.52,5.17
ORD-005277,1534.9,1197.64,57.12
ORD-016492,377.55,328.04,43.83
ORD-045959,108.32,95.16,40.35
ORD-050798,58.83,58.83,51.57
ORD-036671,473.52,473.52,7.27
ORD-031627,605.42,605.42,10.61
ORD-052771,728.45,675.96,7.11
ORD-040901,155.44,155.44,32.47
ORD-063691,639.64,639.64,18.48
ORD-052975,935.61,935.61,55.48
ORD-028260,224.03,224.03,7.09
ORD-047145,1038.12,853.81,31.42
ORD-075313,182.98,182.98,9.87
ORD-034175,667.84,667.84,30.48
ORD-054983,383.84,383.84,28.76
ORD-041684,230.18,213.76,34.07
ORD-077835,472.91,472.91,37.55
ORD-041192,162.4,106.07,33.56
ORD-017862,118.79,98.3,28.38
ORD-010335,1927.38,1927.38,45.83
ORD-077647,425.16,425.16,13.86
ORD-041637,691.12,537.07,6.93
ORD-057782,670.17,538.54,57.06
ORD-040551,139.88,139.88,29.44
ORD-028049,778.92,778.92,22.32
ORD-011059,1387.5,1241.74,10.97
ORD-007545,586.75,401.49,22.52
ORD-026941,652.11,652.11,17.82
ORD-069847,910.83,844.97,56.45
ORD-072533,704.82,704.82,17.66
ORD-032184,423.32,362.89,23.1
ORD-075008,544.08,460.7,8.81
ORD-013492,760.2,760.2,43.37
ORD-021318,289.44,289.44,54.85
ORD-001401,336.52,275.08,26.35
ORD-066238,957.16,606.42,27.37
ORD-038829,298.19,298.19,13.83
ORD-071821,509.76,450.93,5.68
ORD-034152,1176.3,1176.3,55.19
ORD-078815,887.85,604.82,51.51
ORD-019940,1524.42,1524.42,53.93
ORD-074036,437.32,380.54,47.61
ORD-028251,439.71,439.71,35.54
ORD-074340,500.55,344.27,34.35
ORD-010110,173.58,162.3,15.83
ORD-046323,594.18,594.18,7.05
ORD-045453,486.02,440.24,57.72
ORD-025728,873.56,873.56,58.15
ORD-024233,1063.92,932.01,45.99
ORD-026723,533.64,506.08,37.1
ORD-048773,88.7,59.05,8.09
ORD-067335,254.25,254.25,22.55
ORD-066072,277.22,231.58,40.66
ORD-035861,890.25,797.89,31.87
ORD-054149,660.32,660.32,38.15
ORD-074401,203.92,203.92,59.41
ORD-004650,371.08,371.08,15.27
ORD-070509,1149.3,1149.3,14.11
ORD-054916,333.56,312.91,20.51
